Title,Authors,Publication Year,DOI
Application Programming Interfaces in Health Care: Findings from a Current-State Sociotechnical Assessmen,Dullabh P.; Hovey L.; Heaney-Huls K.; Rajendran N.; Wright A.; Sittig D.F.,2020,10.1055/s-0039-1701001
Mobility management for healthcare services in coap-based iot networks,Hwa Jung J.; Kyu Choi D.; In Kim J.; Joo Koh S.,2019,10.1109/ICOIN.2019.8718156
Interoperability and Considerations for Standards-Based Exchange of Medical Images: HIMSS-SIIM Collaborative White Paper,Persons K.R.; Nagels J.; Carr C.; Mendelson D.S.; Primo H.R.; Fischer B.; Doyle M.,2020,10.1007/s10278-019-00294-0
Evaluating the Coverage of the HL7 ® FHIR ® Standard to Support eSource Data Exchange Implementations for use in Multi-Site Clinical Research Studies,Garza M.Y.; Rutherford M.; Myneni S.; Fenton S.; Walden A.; Topaloglu U.; Eisenstein E.; Kumar K.R.; Zimmerman K.O.; Rocca M.; Gordon G.S.; Hume S.; Wang Z.; Zozus M.,2020,
Health record index: Secure access of cloud-tored healthcare data,Kiourtis A.; Mavrogiorgou A.; Vidakis K.; Kyriazis D.,2020,10.3233/SHTI200534
An analysis of demographic data in irish healthcare domain to support semantic uplift,McGlinn K.; Hussey P.,2020,10.1007/978-3-030-50423-6_34
Virtual Assistant Prototype for Managing Medication Using Messaging Platforms,Roca S.; Hernández M.; Sancho J.; García J.; Alesanco Á.,2020,10.1007/978-3-030-31635-8_116
Aggregating the syntactic and semantic similarity of healthcare data towards their transformation to HL7 FHIR through ontology matching,Kiourtis A.; Nifakos S.; Mavrogiorgou A.; Kyriazis D.,2019,10.1016/j.ijmedinf.2019.104002
Caesarean delivery in a migration context: the role of prior delivery in the host country,Poncet L.; Panjo H.; Andro A.; Ringa V.,2020,10.1080/26410397.2020.1763576
"Development, implementation and preliminary results of an electronic reminder for HIV screening using a service oriented architecture",Rubin L.; López N.P.; Gaiera A.; Campos F.; Luna D.; De Quirós F.B.G.,2019,10.3233/SHTI190326
Data standards as a pathway to interoperability,Kubick W.,2020,10.1016/B978-0-12-824490-6.00003-7
A smart on FHIR prototype for genomic test ordering,Metke-Jimenez A.; Harrap K.; Conlan D.; Gibson S.; Pearson J.; Hansen D.,2019,10.3233/SHTI190783
Alternative approaches for supporting Lattice-based Access Control (LBAC) in the Fast Healthcare Interoperability Resources (FHIR) standard,Demurjian S.; Agresta T.; Sanzi E.; DeStefano J.,2020,
A service-based RBAC & MAC approach incorporated into the FHIR standard,Rivera Sánchez Y.K.; Demurjian S.A.; Baihan M.S.,2019,10.1016/j.dcan.2019.10.004
Implementation of a secured cross-institutional data collection infrastructure by applying HL7 FHIR on an existing distributed EMR storages,Tanaka K.; Yamamoto R.,2020,10.3233/SHTI200517
Fast Healthcare Interoperability Resources Profiling of Korea Frailty and Aging Cohort Study Questionnaire,Won K.J.; Lee A.R.; Lee E.; Kim I.K.,2019,10.1109/BIBM47256.2019.8983284
Semantic integration of clinical laboratory tests from electronic health records for deep phenotyping and biomarker discovery,Zhang X.A.; Yates A.; Vasilevsky N.; Gourdine J.P.; Callahan T.J.; Carmody L.C.; Danis D.; Joachimiak M.P.; Ravanmehr V.; Pfaff E.R.; Champion J.; Robasky K.; Xu H.; Fecho K.; Walton N.A.; Zhu R.L.; Ramsdill J.; Mungall C.J.; Köhler S.; Haendel M.A.; McDonald C.J.; Vreeman D.J.; Peden D.B.; Bennett T.D.; Feinstein J.A.; Martin B.; Stefanski A.L.; Hunter L.E.; Chute C.G.; Robinson P.N.,2019,10.1038/s41746-019-0110-4
Exploring JSON-LD as an Executable Definition of FHIR RDF to Enable,Solbrig H.R.; Prud'hommeaux E.; Booth D.; Endle C.M.; Stone D.J.; Jiang G.,2020,
Implementation of clinical decision support services to detect potential drug-drug interaction using clinical quality language,Nguyen B.-P.; Reese T.; Decker S.; Malone D.; Boyce R.D.; Beyan O.,2019,10.3233/SHTI190318
On the Privacy Enhancement of In-Transit Health Data Inspection: A Preliminary Study,Sancho J.; Mikkelsen G.L.; Lindstrøm J.; García J.; Alesanco D.,2020,10.1007/978-3-030-31635-8_102
Oblivious Inspection: On the Confrontation between System Security and Data Privacy at Domain Boundaries,Sancho J.; García J.; Alesanco Á.,2020,10.1155/2020/8856379
"Supporting integrated care with a flexible data management framework built upon Linked Data, HL7 FHIR and ontologies",Kilintzis V.; Chouvarda I.; Beredimas N.; Natsiavas P.; Maglaveras N.,2019,10.1016/j.jbi.2019.103179
Triggering clinical decision support systems alerts at the point of care,Gitanjali K.; Thenmalar S.,2019,
MHealth4Afrika - Implementing HL7 FHIR based interoperability,Baskaya M.; Yuksel M.; Laleci Erturkmen G.B.; Cunningham M.; Cunningham P.,2019,10.3233/SHTI190175
Design and prestudy assessment of a dashboard for presenting self-collected health data of patients with diabetes to clinicians: Iterative approach and qualitative case study,Giordanengo A.; Årsand E.; Woldaregay A.Z.; Bradway M.; Grottland A.; Hartvigsen G.; Granja C.; Torsvik T.; Hansen A.H.,2019,10.2196/14002
Integration of FHIR to facilitate electronic case reporting: Results from a pilot study,Taylor D.E.; Choi M.; Riley M.; Schneider T.; Duke J.; Dixon B.E.,2019,10.3233/SHTI190362
Personal Health Record in FHIR Format Based on Blockchain Architecture,Kung H.H.; Cheng Y.-F.; Lee H.-A.; Hsu C.-Y.,2020,10.1007/978-981-15-3250-4_237
"IoMT platform for pervasive healthcare data aggregation, processing, and sharing based on oneM2M and openEHR",Rubí J.N.S.; Gondim P.R.L.,2019,10.3390/s19194283
Towards semantic interoperability in health data management facilitating process mining,Traxler B.,2019,10.4018/978-1-7998-1204-3.ch023
Ethics in digital health: A deontic accountability framework,Milosevic Z.,2019,10.1109/EDOC.2019.00022
The use of FHIR in digital health – A review of the scientific literature,Lehne M.; Luijten S.; Vom Felde Genannt Imbusch P.; Thun S.,2019,10.3233/SHTI190805
Developing a FHIR-based EHR phenotyping framework: A case study for identification of patients with obesity and multiple comorbidities from discharge summaries,Hong N.; Wen A.; Stone D.J.; Tsuji S.; Kingsbury P.R.; Rasmussen L.V.; Pacheco J.A.; Adekkanattu P.; Wang F.; Luo Y.; Pathak J.; Liu H.; Jiang G.,2019,10.1016/j.jbi.2019.103310
Medical data framework using blockchain technology,Lee S.Y.,2019,10.30534/ijatcse/2019/75852019
SAREF4health: Towards IoT standard-based ontology-driven cardiac e-health systems,Moreira J.; Pires L.F.; Van Sinderen M.; Daniele L.; Girod-Genet M.,2020,10.3233/AO-200232
"Proceedings of the 3rd International Workshop on Semantic Web Meets Health Data Management, SWH 2020 - co-located with the 19th International Semantic Web Conference, ISWC 2020",,2020,
Using PROVA-rule engine as dispatching-service for FHIR-observation-resources,Kober G.; Paschke A.,2020,
"LOINC: Origin, development of and perspectives for medical research and biobanking - 20 years on the way to implementation in Germany",Semler S.C.,2019,10.1515/labmed-2019-0193
SHAREChain: Healthcare data sharing framework using Blockchain-registry and FHIR,Lee A.R.; Kim M.G.; Kim I.K.,2019,10.1109/BIBM47256.2019.8983415
Trust profile based trust negotiation for the FHIR standard,Sanzi E.; Demurjian S.A.,2020,
"Smart ""health of things"": A model based in data mining for an IoT health system used in hospital and home urgencies",Braga O.C.; Neto F.M.M.; De Oliveira A.M.B.; Costa Filho R.V.,2019,10.1145/3323503.3360630
End user information needs for a SMART on FHIR-based automated transfer form to support the care of nursing home patients during emergency department visits,Vest J.R.; Unruh M.A.; Hilts K.E.; Sanner L.; Jones J.; Khokhar S.; Jung H.-Y.,2020,
A flexible semantic integration framework for fully-integrated EHR based on FHIR standard,Dridi A.; Sassi S.; Chbeir R.; Faiz S.,2020,
A blockchain framework for patient-centered health records and exchange (healthChain): Evaluation and proof-of-concept study,Hylock R.H.; Zeng X.,2019,10.2196/13592
Interoperability - Technical or economic challenge?,Stegemann L.; Gersch M.,2019,10.1515/itit-2019-0027
Health Care in the Age of Interoperability Part 6: The Future of FHIR,Braunstein M.L.,2019,10.1109/MPULS.2019.2922575
Enacting policies in digital health: A case for smart legal contracts and distributed ledgers?,Milosevic Z.,2020,10.1017/S0269888920000089
Using XDS and FHIR to support mobile access to EHR information through personal health apps,Kondylakis H.; Petrakis Y.; Leivadaros S.; Iatraki G.; Katehakis D.,2019,10.1109/CBMS.2019.00058
Fast healthcare interoperability resources (fhir) as a meta model to integrate common data models: Development of a tool and quantitative validation study,Pfaff E.R.; Champion J.; Bradford R.L.; Clark M.; Xu H.; Fecho K.; Krishnamurthy A.; Cox S.; Chute C.G.; Taylor C.O.; Ahalt S.,2019,10.2196/15199
Using openEHR archetypes for automated extraction of numerical information from clinical narratives,Zubke M.; Bott O.J.; Marschollek M.,2019,10.3233/SHTI190820
A sustainable HL7 FHIR based ontology for PHR data∗,Kilintzis V.; Kosvyra A.; Beredimas N.; Natsiavas P.; Maglaveras N.; Chouvarda I.,2019,10.1109/EMBC.2019.8856415
"ISO/IEEE 11073, IHE, and HL7: Fostering Standards-Based Safe, Reliable, Secure and Interoperable Biomedical Technologies",Sloane E.B.; Thalassinidis A.; Silva R.J.,2018,10.1109/SECON.2018.8479122
Access control for social care platforms using fast healthcare interoperability resources,Rosa M.; Barraca J.P.; Rocha N.P.,2019,10.1007/978-3-030-16187-3_10
Evolution of Health Level-7: A survey,Joyia G.J.; Akram M.U.; Akbar C.N.; Maqsood M.F.,2018,10.1145/3178461.3178480
The Social Platform: Profiling FHIR to Support Community-Dwelling Older Adults,Rocha N.P.; Queirós A.; Martins A.I.; Sousa M.; Arieira L.; Damasceno A.; Duarte F.; Filipe J.; Urbauer P.,2019,10.1007/s10916-019-1217-5
Standardizing Heterogeneous Annotation Corpora Using HL7 FHIR for Facilitating their Reuse and Integration in Clinical NLP,Hong N.; Wen A.; Mojarad M.R.; Sohn S.; Liu H.; Jiang G.,2018,
Goal-driven management of interacting clinical guidelines for multimorbidity patients,Kogan A.; Tu S.W.; Peleg M.,2018,
"Next-generation sequencing and the clinical oncology workflow: Data challenges, proposed solutions, and a call to action",Conway J.R.; Warner J.L.; Rubinstein W.S.; Miller R.S.,2019,10.1200/PO.19.00232
A Method for Goal-Oriented Guideline Modeling in PROforma and Its Preliminary Evaluation,Peleg M.; Kogan A.; Tu S.W.,2019,10.1007/978-3-030-37446-4_2
Clinical photography by smartphone in plastic surgery and protection of personal data: Development of a secured platform and application on 979 patients; [Photographie clinique par smartphone en chirurgie plastique et protection des données personnelles : développement d'une plateforme sécurisée et application sur 979 patients],Djian J.; Lellouch A.G.; Botter C.; Levy J.; Burgun A.; Hivelin M.; Lantieri L.,2019,10.1016/j.anplas.2018.06.005
Logging integrity with blockchain structures,Rosa M.; Barraca J.P.; Rocha N.P.,2019,10.1007/978-3-030-16187-3_9
QL4MDR: A GraphQL query language for ISO 11179-based metadata repositories,Ulrich H.; Kern J.; Tas D.; Kock-Schoppenhauer A.K.; Ückert F.; Ingenerf J.; Lablans M.,2019,10.1186/s12911-019-0794-z
Microservice architecture to provide medical data management for decision support,Kopanitsa G.,2019,10.3233/978-1-61499-975-1-230
Electrolyte panel tests: An information system for registration and consultation,Cabezas A.C.; Rojas Y.C.,2018,
mHealth4Afrika: Supporting standards based integration of medical sensor data,Baskaya M.; Yuksel M.; Laleci Erturkmen G.B.; Cunningham M.; Cunningham P.,2019,10.3233/978-1-61499-959-1-259
A String Similarity Evaluation for Healthcare Ontologies Alignment to HL7 FHIR Resources,Kiourtis A.; Mavrogiorgou A.; Nifakos S.; Kyriazis D.,2019,10.1007/978-3-030-22871-2_68
Leveraging standards based ontological concepts in distributed ledgers: A healthcare smart contract example,Li M.; Xia L.; Seneviratne O.,2019,10.1109/DAPPCON.2019.00029
High Performance Computing on Flat FHIR Files Created with the New SMART/HL7 Bulk Data Access Standard,Liu D.; Sahu R.; Ignatov V.; Gottlieb D.; Mandl K.D.,2019,
A FHIR-to-RDF converter,Kober G.; Paschke A.,2019,
Intelligent Mortality Reporting with FHIR,Hoffman R.A.; Wu H.; Venugopalan J.; Braun P.; Wang M.D.,2018,10.1109/JBHI.2017.2780891
FHIRForm: An open-source framework for the management of electronic forms in healthcare,Eapen B.R.; Costa A.; Archer N.; Sartipi K.,2019,10.3233/978-1-61499-951-5-80
Enabling artificial intelligence in high acuity medical environments,Kasparick M.; Andersen B.; Franke S.; Rockstroh M.; Golatowski F.; Timmermann D.; Ingenerf J.; Neumuth T.,2019,10.1080/13645706.2019.1599957
Towards interoperability in clinical research: Enabling FHIR on the open source research platform XNAT,Khvastova M.; Witt M.; Krefting D.,2019,10.3233/978-1-61499-959-1-3
Designing no-SQL based personal healthcare data exchange schema,Hwang H.J.,2019,10.33965/eh2019_201910p038
Using shape expressions (ShEx) to share rdf data models and to guide curation with rigorous validation,Thornton K.; Solbrig H.; Stupp G.S.; Labra Gayo J.E.; Mietchen D.; Prud’hommeaux E.; Waagmeester A.,2019,10.1007/978-3-030-21348-0_39
Interoperability improvement of Mobile Patient Survey (MoPat) implementing fast health interoperability resources (FHIR),Storck M.; Hollenberg L.; Dugas M.; Soto-Rey I.,2019,10.3233/978-1-61499-959-1-141
Interoperability of laboratory data in Switzerland - A spotlight on Bern,Dahlweid F.-M.; Kämpf M.; Leichtle A.,2018,10.1515/labmed-2018-0072
Application Programming Interfaces (APIs) in Health Care: Findings from a Current-State Assessment,Dullabh P.; Hovey L.; Heaney-Huls K.; Rajendran N.; Wright A.; Sittig D.F.,2019,10.3233/SHTI190164
Use of EHRs data for clinical research: Historical progress and current applications,Nordo A.H.; Levaux H.P.; Becnel L.B.; Galvez J.; Rao P.; Stem K.; Prakash E.; Kush R.D.,2019,10.1002/lrh2.10076
Research on Hospital information systems integration to National Electronic health record system,Trinkunas J.; Tuinyliene E.; Puronaite R.,2018,10.1109/BIOMDLORE.2018.8467200
Patient-Centered Radiology with FHIR: an Introduction to the Use of FHIR to Offer Radiology a Clinically Integrated Platform,Kamel P.I.; Nagy P.G.,2018,10.1007/s10278-018-0087-6
Mining and representing unstructured nicotine use data in a structured format for secondary use,Ngwenya M.; Bankole F.,2019,
Ontoserver: A syndicated terminology server,Metke-Jimenez A.; Steel J.; Hansen D.; Lawley M.,2018,10.1186/s13326-018-0191-z
Meaningful integration of data from heterogeneous health services and home environment based on ontology,Peng C.; Goswami P.,2019,10.3390/s19081747
Data Integration for Future Medicine (DIFUTURE),Prasser F.; Kohlbacher O.; Mansmann U.; Bauer B.; Kuhn K.A.,2018,10.3414/ME17-02-0022
Implementation of SMART on FHIR in developing countries through SFPBRF,Ahmad A.; Azam F.; Anwar M.W.,2018,10.1145/3301879.3301881
A composite and wearable sensor kit for location-aware healthcare monitoring and real-time trauma scoring for survival prediction,Walinjkar A.,2018,10.3390/asi1030035
A practical framework for medical device interoperability conformity testing (IHE PCD and IHE DEV domain),Sloane E.B.,2019,10.1016/B978-0-12-813467-2.00085-7
Integrating physical activity data with electronic health record,Saripalle R.,2019,10.5220/0007310100210029
Exchanging appointment data among healthcare institutions,Kyburz P.; Gfeller S.; Bürkle T.; Denecke K.,2019,10.3233/978-1-61499-971-3-33
OpenEHR modeling for genomics in clinical practice,Mascia C.; Uva P.; Leo S.; Zanetti G.,2018,10.1016/j.ijmedinf.2018.10.007
Preface of the 3rd international workshop on (Meta)Modelling for Healthcare Systems (MMHS 2018),Rutle A.; Lamo Y.; MacCaull W.; Iovino L.,2018,
Studies in Health Technology and Informatics,,2019,
A future-proof architecture for telemedicine using loose-coupled modules and HL7 FHIR,Gøeg K.R.; Rasmussen R.K.; Jensen L.; Wollesen C.M.; Larsen S.; Pape-Haugaard L.B.,2018,10.1016/j.cmpb.2018.03.010
Connecting the clinical IT infrastructure to a service-oriented architecture of medical devices,Andersen B.; Kasparick M.; Ulrich H.; Franke S.; Schlamelcher J.; Rockstroh M.; Ingenerf J.,2018,10.1515/bmt-2017-0021
Health Care in the Age of Interoperability: Part 4,Braunstein M.L.,2019,10.1109/MPULS.2019.2899706
"German Medical Data Sciences: A Learning Healthcare System - Proceedings of the 63rd Annual Meeting of the German Association of Medical Informatics, Biometry and Epidemiology (gmds e.V.), GMDS 2018",,2018,
FHIR OWL: Transforming OWL ontologies into FHIR terminology resources,Metke-Jimenez A.; Lawley M.; Hansen D.,2019,
"ISO/IEEE 11073, IHE, and HL7: Fostering Standards-Based Safe, Reliable, Secure and Interoperable Biomedical Technologies",Sloane E.B.; Thalassinidis A.; Silva R.,2018,10.1109/SECON.2018.8479051
                         MAGIC: Once upon a time in consent management - A FHIR                         ®                          tale                     ,Bialke M.; Bahls T.; Geidel L.; Rau H.; Blumentritt A.; Pasewald S.; Wolff R.; Steinmann J.; Bronsch T.; Bergh B.; Tremper G.; Lablans M.; Ückert F.; Lang S.; Idris T.; Hoffmann W.,2018,10.1186/s12967-018-1631-3
Toward a Model for Personal Health Record Interoperability,Roehrs A.; Da Costa C.A.; Righi R.D.R.; Rigo S.J.; Wichman M.H.,2019,10.1109/JBHI.2018.2836138
"Barriers, Facilitators, and Potential Solutions to Advancing Interoperable Clinical Decision Support: Multi-Stakeholder Consensus Recommendations for the Opioid Use Case",Marcial L.H.; Blumenfeld B.; Harle C.; Jing X.; Keller M.S.; Lee V.; Lin Z.; Dover A.; Midboe A.M.; Al-Showk S.; Bradley V.; Breen J.; Fadden M.; Lomotan E.; Marco-Ruiz L.; Mohamed R.; O'Connor P.; Rosendale D.; Solomon H.; Kawamoto K.,2019,
B4health-An architecture model for personal health records with hl7 FHIR and hyperledger fabric,Garcia V.G.; Roehrs A.; Da Costa C.A.; Da Rosa Righi R.; Mayer A.H.; Antunes R.S.; Dos Reis E.S.,2019,
Health Informatics on FHIR: How HL7’s New API is Transforming Healthcare,Braunstein M.L.,2018,10.1007/978-3-319-93414-3
Internet of medical things (Iomt): Acquiring and transforming data into hl7 fhir through 5g network slicing,Mavrogiorgou A.; Kiourtis A.; Touloupou M.; Kapassa E.; Kyriazis D.,2019,10.28991/esj-2019-01170
A graphql approach to healthcare information exchange with hl7 fhir,Mukhiya S.K.; Rabbiab F.; Punax V.K.I.; Rutle A.; Lamo Y.,2019,10.1016/j.procs.2019.11.082
Local EHR management based on FHIR,Stan O.; Miclea L.,2018,10.1109/AQTR.2018.8402719
Lessons Learned in Creating Interoperable Fast Healthcare Interoperability Resources Profiles for Large-Scale Public Health Programs,Matney S.A.; Heale B.; Hasley S.; Decker E.; Frederiksen B.; Davis N.; Langford P.; Ramey N.; Huff S.M.,2019,10.1055/s-0038-1677527
A Fast Healthcare Interoperability Resources (FHIR) Implementation Integrating Complex Security Mechanisms,Rosa M.; Faria C.; Barbosa A.M.; Caravau H.; Rosa A.F.; Rocha N.P.,2019,10.1016/j.procs.2019.12.215
Investigation of content overlap in proprietary medical mappings,Lenivtseva Y.; Kopanitsa G.,2019,10.3233/978-1-61499-959-1-41
A FHIR-Enabled Streaming Sepsis Prediction System for ICUs,Henry J.R.; Lynch D.; Mals J.; Shashikumar S.P.; Holder A.; Sharma A.; Nemati S.,2018,10.1109/EMBC.2018.8513347
A framework for representing clinical research in FHIR,Leroux H.; Denney C.K.; Hastak S.; Glover H.,2019,
Development of an HL7 FHIR Architecture for Implementation of a Knowledge-based Interdisciplinary EHR,Seitz M.W.; Listl S.; Knaup P.,2019,10.3233/SHTI190067
"Fast healthcare interoperability resources, clinical quality language, and systematized nomenclature of medicine-clinical terms in representing clinical evidence logic statements for the use of imaging procedures: Descriptive study",Odigie E.; Lacson R.; Raja A.; Osterbur D.; Ip I.; Schneider L.; Khorasani R.,2019,10.2196/13590
Validation and testing of fast healthcare interoperability resources standards compliance: Data analysis,Walonoski J.; Scanlon R.; Dowling C.; Hyland M.; Ettema R.; Posnack S.,2018,10.2196/10870
"Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record",Walonoski J.; Kramer M.; Nichols J.; Quina A.; Moesel C.; Hall D.; Duffett C.; Dube K.; Gallagher T.; McLachlan S.,2018,10.1093/jamia/ocx079
HiGHmed - An Open Platform Approach to Enhance Care and Research across Institutional Boundaries,Haarbrandt B.; Schreiweis B.; Rey S.; Sax U.; Scheithauer S.; Rienhoff O.; Knaup-Gregori P.; Bavendiek U.; Dieterich C.; Brors B.; Kraus I.; Thoms C.M.; Jäger D.; Ellenrieder V.; Bergh B.; Yahyapour R.; Eils R.; Consortium H.; Marschollek M.,2018,10.3414/ME18-02-0002
E-BRACE: A Secure Electronic Health Record Access Method in Medical Emergency,Nayak S.; Hossain M.A.; Mirza F.; Naeem M.A.; Jamil N.,2019,10.1007/978-981-13-6052-7_2
HL-7 Based Middleware Standard for Healthcare Information System: FHIR,Sharma M.; Aggarwal H.,2019,10.1007/978-981-13-1217-5_87
Healthcare in the Age of Interoperability: Part 3,Braunstein M.L.,2019,10.1109/MPULS.2018.2885831
Automated Population of an i2b2 Clinical Data Warehouse using FHIR,Solbrig H.R.; Hong N.; Murphy S.N.; Jiang G.,2018,
FHIR Ontology Mapper (FOM): Aggregating structural and semantic similarities of ontologies towards their alignment to HL7 FHIR,Kiourtis A.; Mavrogiorgou A.; Kyriazis D.,2018,10.1109/HealthCom.2018.8531149
Developing an FHIR-Based Computational Pipeline for Automatic Population of Case Report Forms for Colorectal Cancer Clinical Trials Using Electronic Health Records,Zong N.; Wen A.; Stone D.J.; Sharma D.K.; Wang C.; Yu Y.; Liu H.; Shi Q.; Jiang G.,2019,10.1200/CCI.19.00116
Automated verification of structured questionnaires using HL7® FHIR®,Lackerbauer A.M.; Krauss O.; Helm E.,2019,10.3233/978-1-61499-959-1-11
"Fhir luraich ‘s fhir àlainn / O Bonnie Man, Lovely Man",Bateman M.,2019,
Healthcare systems: An overview of the most important aspects of current and future M-health applications,Sannino G.; De Pietro G.; Verde L.,2019,10.1007/978-3-030-27844-1_11
Design of an information system for recording and monitoring blood pressure,Marulanda D.M.; Cabezas A.C.; Patrón J.J.S.,2018,
Balancing Functionality versus Portability for SMART on FHIR Applications: Case Study for a Neonatal Bilirubin Management Application,Kukhareva P.; Warner P.; Rodriguez S.; Kramer H.; Weir C.; Nanjo C.; Shields D.; Kawamoto K.,2019,
Current State of Interoperability in German Practice Management Systems: Insights from the TeleDerm Project,Bertram O.; Dörflinger S.; Clin L.; Polanc A.; Koch R.; Joos S.; Thies C.,2018,10.1109/CBMS.2018.00045
Creation and Curation of the Society of Imaging Informatics in Medicine Hackathon Dataset,Kohli M.; Morrison J.J.; Wawira J.; Morgan M.B.; Hostetter J.; Genereaux B.; Hussain M.; Langer S.G.,2018,10.1007/s10278-017-0003-5
Application of HL7® FHIR for device and health information system interoperability,Silva R.J.; Sloane E.B.; Cooper T.,2019,10.1016/B978-0-12-813467-2.00086-9
Data outback of an internet of (pharma) things,Rijcken C.,2019,10.1016/B978-0-12-817638-2.00008-0
Patients Decision Aid System Based on FHIR Profiles,Semenov I.; Kopanitsa G.; Denisov D.; Alexandr Y.; Osenev R.; Andreychuk Y.,2018,10.1007/s10916-018-1016-4
Reactive Server Interface Design for Real-Time Data Exchange in Multiple Data Source and Clients,Jeon D.-C.; Lee D.-H.; Hwang H.,2018,10.1109/ICTC.2018.8539585
Data standards for interoperability of care team information to support care coordination of complex pediatric patients,Ranade-Kharkar P.; Narus S.P.; Anderson G.L.; Conway T.; Del Fiol G.,2018,10.1016/j.jbi.2018.07.009
A blueprint for designing and developing M-health applications for diverse stakeholders utilizing FHIR,Baihan M.S.; Sánchez Y.K.R.; Shao X.; Gilman C.; Demurjian S.A.; Agresta T.P.,2018,10.4018/978-1-5225-5036-5.ch006
From SNOMED CT expressions to an FHIR RDF representation: Exploring the benefits of an ontology-based approach,Arguello-Casteleiro M.; Martínez-Costa C.; Des-Diz J.; Maroto N.; Fernandez-Prieto M.J.; Stevens R.,2019,
Fundus Analysis Software Tool (FAST): Development of software integrating CAD with the EHR for the longitudinal study of fundus images,Murthy V.; Shankar M.; Lin J.; Lieu S.; Patel M.; Post H.; Murthy H.; Liu B.J.,2019,10.1117/12.2512068
Using the recommendations inferred by a decision support system to compare breast cancer clinical practice guidelines,Seroussi B.; Prebet C.; Ngo C.; Teixeira L.; Guézennec G.; Bouaud J.,2019,10.3233/978-1-61499-959-1-60
Scalable and accurate deep learning with electronic health records,Rajkomar A.; Oren E.; Chen K.; Dai A.M.; Hajaj N.; Hardt M.; Liu P.J.; Liu X.; Marcus J.; Sun M.; Sundberg P.; Yee H.; Zhang K.; Zhang Y.; Flores G.; Duggan G.E.; Irvine J.; Le Q.; Litsch K.; Mossin A.; Tansuwan J.; Wang D.; Wexler J.; Wilson J.; Ludwig D.; Volchenboum S.L.; Chou K.; Pearson M.; Madabushi S.; Shah N.H.; Butte A.J.; Howell M.D.; Cui C.; Corrado G.S.; Dean J.,2018,10.1038/s41746-018-0029-1
Learning HL7 FHIR Using the HAPI FHIR Server and Its Use in Medical Imaging with the SIIM Dataset,Hussain M.A.; Langer S.G.; Kohli M.,2018,10.1007/s10278-018-0090-y
Applications to Help Local Authorities to Support Community-Dwelling Older Adults,Martins A.I.; Caravau H.; Rosa A.F.; Queirós A.; Rocha N.P.,2019,10.1007/978-3-030-11890-7_68
A platform of services to support community-dwelling older adults integrating fhir and complex security mechanisms,Rosaa M.; Fariab C.; Barbosac A.M.; Martinsa A.I.; Almeidaa A.F.; Rocha N.P.,2019,10.1016/j.procs.2019.11.085
Towards a Blockchain based Fall Prediction Model for Aged Care,Rupasinghe T.; Burstein F.; Rudolph C.; Strange S.,2019,10.1145/3290688.3290736
Implementation of a patient-facing genomic test report in the electronic health record using a web-application interface,Williams M.S.; Kern M.S.; Lerch V.R.; Billet J.; Williams J.L.; Moore G.J.,2018,10.1186/s12911-018-0614-x
Structurally Mapping Healthcare Data to HL7 FHIR through Ontology Alignment,Kiourtis A.; Mavrogiorgou A.; Menychtas A.; Maglogiannis I.; Kyriazis D.,2019,10.1007/s10916-019-1183-y
Using FHIR to Construct a Corpus of Clinical Questions Annotated with Logical Forms and Answers,Soni S.; Gudala M.; Wang D.Z.; Roberts K.,2019,
Wearable activity trackers supporting elderly living independently: A standards based approach for data integration to health information systems,Urbauer P.; David V.; Frohner M.; Sauermann S.,2018,10.1145/3218585.3218679
Development of an E-mental health infrastructure for supporting interoperability and data analysis,Rabbi F.; Lamo Y.,2018,
Development of standard protocol-based healthcare services for optimized health management,Park H.-S.; Kim H.-Y.; Kim H.-S.,2018,10.5370/KIEE.2018.67.7.969
Fast health interoperability resources (FHIR): Current status in the healthcare system,Saripalle R.K.,2019,10.4018/IJEHMC.2019010105
FHIRChain: Applying Blockchain to Securely and Scalably Share Clinical Data,Zhang P.; White J.; Schmidt D.C.; Lenz G.; Rosenbloom S.T.,2018,10.1016/j.csbj.2018.07.004
"SMART on FHIR: A standards-based, interoperable apps platform for electronic health records",Mandel J.C.; Kreda D.A.; Mandl K.D.; Kohane I.S.; Ramoni R.B.,2016,10.1093/jamia/ocv189
An access control framework for secure and interoperable cloud computing applied to the healthcare domain,Baihan M.S.; Demurjian S.A.,2017,10.1007/978-981-10-5026-8_16
Development of Parkinson patient generated data collection platform using FHIR and IoT devices,Kim D.-Y.; Hwang S.-H.; Kim M.-G.; Song J.-H.; Lee S.-W.; Kim I.K.,2017,10.3233/978-1-61499-830-3-141
Towards standards based health data extraction facilitating process mining,Helm E.; Franz B.; Schuler A.; Krauss O.; Küng J.,2017,
Intelligent mortality reporting with FHIR,Hoffman R.A.; Wu H.; Venugopalan J.; Braun P.; Wang M.D.,2017,10.1109/BHI.2017.7897235
The pluripotent rendering of clinical data for precision medicine,Chute C.G.; Huff S.M.,2017,10.3233/978-1-61499-830-3-337
Information model and functional requirements of applications to help local authorities to support community-dwelling older adults,Sousa M.; Arieira L.; Rocha N.P.; Martins A.I.; Queirós A.; Duarte F.; Damasceno A.,2018,
